ID;FINCA;GRUPO;LABOR;MAESTRA;TARIFA;REF;PROMEDIADO;PRESTACIONES;FACTOR
100005;DON FUAD;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0.4
100005;EUFEMIA;COSECHA;PICADA BASTAGO  X  CONTRATO;EUF;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;OLGA;COSECHA;PICADA BASTAGO  X  CONTRATO;EUF;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;DON SAID;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;ASUNTINA;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT02;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;PORLAMAR;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G05;0.3887;1
100005;EL MORRO;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;LA PERLA;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;ARACATACA;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G05;0.3887;1
100005;BOCATOMA;COSECHA;PICADA BASTAGO  X  CONTRATO;REG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;JOYA;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT01;0;RACIMO CORTADO;G04;0.3887;0
100005;ESMERALDA;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT01;0;RACIMO CORTADO;G04;0.3887;0
100005;NARANJOS;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT01;0;RACIMO CORTADO;G04;0.3887;0
100005;YUNQUE;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT01;0;RACIMO CORTADO;G04;0.3887;0
100005;DONAMA;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT01;0;RACIMO CORTADO;G04;0.3887;0
100005;BURDEOS;COSECHA;PICADA BASTAGO  X  CONTRATO;CONT01;0;RACIMO CORTADO;G04;0.3887;0
100005;DON MARCE SUR 2;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0.4
100005;LAS MARGARITAS;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;LA CECILIA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;JOSEFINA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;SAN ALFREDO;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;VICTORIA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;CIRCASIA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;CIÉNAGA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;MARÍA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;REMANSO;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;PIEDECUESTA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG SUR;38.35728;RACIMO CORTADO;G04;0.3887;1
100005;NÁUTICA;COSECHA;PICADA BASTAGO  X  CONTRATO;CESAR;37.81088;RACIMO CORTADO;G05;0.3887;0.3
100005;LAS LINAS;COSECHA;PICADA BASTAGO  X  CONTRATO;LINAS;38.35728;RACIMO CORTADO;G04;0.3887;0.5
100005;DON ALÍ;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;DR4 DON ALÍ;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;DON CARLOS;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;EVA NORTE;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G05;0.3887;0
100005;DON PEDRO;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;LA VELA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;ESPERANZA;COSECHA;PICADA BASTAGO  X  CONTRATO;ORG NORTE;38.35728;RACIMO CORTADO;G04;0.3887;0
100005;LINA MARGARITA;COSECHA;PICADA BASTAGO  X  CONTRATO;PLAT;28.817136;RACIMO CORTADO;G04;0.3887;1
100005;DON MARCE;COSECHA;PICADA BASTAGO  X  CONTRATO;PLAT;28.817136;RACIMO CORTADO;G04;0.3887;0
100006;ENANO;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;7.5
100006;EVA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;5.4
100006;SAMI;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;6
100006;VEGA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;FEDERICA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;9
100006;NEERLANDIA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;SG;65000;PROMEDIADO;G04;0.3887;8
100006;SAN ANTONIO;COSECHA;ALIMENTADOR DE COSECHA CAMPO;SG;65000;PROMEDIADO;G04;0.3887;8
100006;MRS;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;DON FUAD;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;EUFEMIA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;EUF;65000;PROMEDIADO;G04;0.3887;8
100006;OLGA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;EUF;65000;PROMEDIADO;G04;0.3887;0
100006;DON SAID;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;20
100006;ASUNTINA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;PORLAMAR;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G05;0.3887;0
100006;EL MORRO;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;LA PERLA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;ARACATACA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G05;0.3887;40
100006;BOCATOMA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;JOYA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;ESMERALDA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;NARANJOS;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;YUNQUE;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;DONAMA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;BURDEOS;COSECHA;ALIMENTADOR DE COSECHA CAMPO;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;DON MARCE SUR 2;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;LAS MARGARITAS;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;LA CECILIA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;JOSEFINA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;SAN ALFREDO;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;VICTORIA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;CIRCASIA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;CIÉNAGA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;MARÍA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;REMANSO;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;PIEDECUESTA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100006;NÁUTICA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;CESAR;65000;PROMEDIADO;G05;0.3887;0
100006;LAS LINAS;COSECHA;ALIMENTADOR DE COSECHA CAMPO;LINAS;65000;PROMEDIADO;G04;0.3887;10
100006;DON ALÍ;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100006;DR4 DON ALÍ;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100006;DON CARLOS;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100006;EVA NORTE;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G05;0.3887;0
100006;DON PEDRO;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100006;LA VELA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100006;ESPERANZA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100006;LINA MARGARITA;COSECHA;ALIMENTADOR DE COSECHA CAMPO;PLAT;0;PROMEDIADO;G04;0.3887;0
100006;DON MARCE;COSECHA;ALIMENTADOR DE COSECHA CAMPO;PLAT;0;PROMEDIADO;G04;0.3887;0
100023;ENANO;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;EVA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;SAMI;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;VEGA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;FEDERICA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;NEERLANDIA;COSECHA;CORTE CAMPO AJUSTE;SG;65000;PROMEDIADO;G04;0.3887;0
100023;SAN ANTONIO;COSECHA;CORTE CAMPO AJUSTE;SG;65000;PROMEDIADO;G04;0.3887;0
100023;MRS;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;DON FUAD;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;EUFEMIA;COSECHA;CORTE CAMPO AJUSTE;EUF;65000;PROMEDIADO;G04;0.3887;0
100023;OLGA;COSECHA;CORTE CAMPO AJUSTE;EUF;65000;PROMEDIADO;G04;0.3887;0
100023;DON SAID;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;ASUNTINA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;PORLAMAR;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G05;0.3887;4
100023;EL MORRO;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;LA PERLA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;ARACATACA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G05;0.3887;0
100023;BOCATOMA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;JOYA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;ESMERALDA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;NARANJOS;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;YUNQUE;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;DONAMA;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;BURDEOS;COSECHA;CORTE CAMPO AJUSTE;REG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;DON MARCE SUR 2;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;LAS MARGARITAS;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;LA CECILIA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;JOSEFINA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;SAN ALFREDO;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;VICTORIA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;CIRCASIA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;CIÉNAGA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;MARÍA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;REMANSO;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;PIEDECUESTA;COSECHA;CORTE CAMPO AJUSTE;ORG SUR;65000;PROMEDIADO;G04;0.3887;0
100023;NÁUTICA;COSECHA;CORTE CAMPO AJUSTE;CESAR;65000;PROMEDIADO;G05;0.3887;10
100023;LAS LINAS;COSECHA;CORTE CAMPO AJUSTE;LINAS;65000;PROMEDIADO;G04;0.3887;0
100023;DON ALÍ;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G04;0.3887;2
100023;DR4 DON ALÍ;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100023;DON CARLOS;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100023;EVA NORTE;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G05;0.3887;2
100023;DON PEDRO;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G04;0.3887;1
100023;LA VELA;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G04;0.3887;1
100023;ESPERANZA;COSECHA;CORTE CAMPO AJUSTE;ORG NORTE;65000;PROMEDIADO;G04;0.3887;0
100023;LINA MARGARITA;COSECHA;CORTE CAMPO AJUSTE;PLAT;0;PROMEDIADO;G04;0.3887;0
100023;DON MARCE;COSECHA;CORTE CAMPO AJUSTE;PLAT;0;PROMEDIADO;G04;0.3887;0
100007;ENANO;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;EVA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;SAMI;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;VEGA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;FEDERICA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;NEERLANDIA;COSECHA;AJUSTE DE COSECHA;SG;1;AJUSTE;G04;0.3887;0
100007;SAN ANTONIO;COSECHA;AJUSTE DE COSECHA;SG;1;AJUSTE;G04;0.3887;0
100007;MRS;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;DON FUAD;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;EUFEMIA;COSECHA;AJUSTE DE COSECHA;EUF;1;AJUSTE;G04;0.3887;0
100007;OLGA;COSECHA;AJUSTE DE COSECHA;EUF;1;AJUSTE;G04;0.3887;0
100007;DON SAID;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;ASUNTINA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;PORLAMAR;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G05;0.3887;0
100007;EL MORRO;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;LA PERLA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;ARACATACA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G05;0.3887;0
100007;BOCATOMA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;JOYA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;ESMERALDA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;NARANJOS;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;YUNQUE;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;DONAMA;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;BURDEOS;COSECHA;AJUSTE DE COSECHA;REG SUR;1;AJUSTE;G04;0.3887;0
100007;DON MARCE SUR 2;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;LAS MARGARITAS;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;LA CECILIA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;JOSEFINA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;SAN ALFREDO;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;VICTORIA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;CIRCASIA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;CIÉNAGA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;MARÍA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;REMANSO;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;PIEDECUESTA;COSECHA;AJUSTE DE COSECHA;ORG SUR;1;AJUSTE;G04;0.3887;0
100007;NÁUTICA;COSECHA;AJUSTE DE COSECHA;CESAR;1;AJUSTE;G05;0.3887;0
100007;LAS LINAS;COSECHA;AJUSTE DE COSECHA;LINAS;1;AJUSTE;G04;0.3887;0
100007;DON ALÍ;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G04;0.3887;0
100007;DR4 DON ALÍ;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G04;0.3887;0
100007;DON CARLOS;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G04;0.3887;0
100007;EVA NORTE;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G05;0.3887;0
100007;DON PEDRO;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G04;0.3887;0
100007;LA VELA;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G04;0.3887;0
100007;ESPERANZA;COSECHA;AJUSTE DE COSECHA;ORG NORTE;1;AJUSTE;G04;0.3887;0
100007;LINA MARGARITA;COSECHA;AJUSTE DE COSECHA;PLAT;0;AJUSTE;G04;0.3887;0
100007;DON MARCE;COSECHA;AJUSTE DE COSECHA;PLAT;0;AJUSTE;G04;0.3887;0
100008;ENANO;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;EVA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;SAMI;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;VEGA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT03;1280.224;CAJA;G04;0.3887;1
100008;FEDERICA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;NEERLANDIA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;SG;1180.22;CAJA;G04;0.3887;1
100008;SAN ANTONIO;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;SG;1180.22;CAJA;G04;0.3887;1
100008;MRS;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT03;1280.224;CAJA;G04;0.3887;1
100008;DON FUAD;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;EUFEMIA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;EUF;1250;CAJA;G04;0.3887;1
100008;OLGA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT04;1350;CAJA;G04;0.3887;1
100008;DON SAID;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;ASUNTINA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;PORLAMAR;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G05;0.3887;1
100008;EL MORRO;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;LA PERLA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;ARACATACA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G05;0.3887;1
100008;BOCATOMA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;REG SUR;1180.224;CAJA;G04;0.3887;1
100008;JOYA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT01;1134;CAJA;G04;0.3887;1
100008;ESMERALDA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT01;1134;CAJA;G04;0.3887;1
100008;NARANJOS;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT01;1134;CAJA;G04;0.3887;1
100008;YUNQUE;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT01;1134;CAJA;G04;0.3887;1
100008;DONAMA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT01;1134;CAJA;G04;0.3887;1
100008;BURDEOS;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT01;1134;CAJA;G04;0.3887;1
100008;DON MARCE SUR 2;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT02;1339.2352;CAJA;G04;0.3887;1
100008;LAS MARGARITAS;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;ORG SUR;1239.2352;CAJA;G04;0.3887;1
100008;LA CECILIA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT02;1339.2352;CAJA;G04;0.3887;1
100008;JOSEFINA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;ORG SUR;1239.2352;CAJA;G04;0.3887;1
100008;SAN ALFREDO;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT02;1339.2352;CAJA;G04;0.3887;1
100008;VICTORIA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;ORG SUR;1239.2352;CAJA;G04;0.3887;1
100008;CIRCASIA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;ORG SUR;1239.2352;CAJA;G04;0.3887;1
100008;CIÉNAGA;EMPAQUE;EMPAQUE INTEGRAL CAJA PREMIUM;CONT02;1339.2352;CAJA;G04;0.3887;1
