ID;FINCA;GRUPO;LABOR;MAESTRA;TARIFA;REF;PROMEDIADO;PRESTACIONES;FACTOR
100011;NEERLANDIA;EMPAQUE;CAJAS PREMIUM;SG;0;CAJA;G04;0.3887;0
100011;SAN ANTONIO;EMPAQUE;CAJAS PREMIUM;SG;0;CAJA;G04;0.3887;0
100011;MRS;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;DON FUAD;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;EUFEMIA;EMPAQUE;CAJAS PREMIUM;EUF;0;CAJA;G04;0.3887;0
100011;OLGA;EMPAQUE;CAJAS PREMIUM;EUF;0;CAJA;G04;0.3887;0
100011;DON SAID;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;ASUNTINA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;PORLAMAR;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G05;0.3887;0
100011;EL MORRO;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;LA PERLA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;ARACATACA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G05;0.3887;0
100011;BOCATOMA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;JOYA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;ESMERALDA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;NARANJOS;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;YUNQUE;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;DONAMA;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;BURDEOS;EMPAQUE;CAJAS PREMIUM;REG SUR;0;CAJA;G04;0.3887;0
100011;DON MARCE SUR 2;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;LAS MARGARITAS;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;LA CECILIA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;JOSEFINA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;SAN ALFREDO;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;VICTORIA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;CIRCASIA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;CIÉNAGA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;MARÍA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;REMANSO;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;PIEDECUESTA;EMPAQUE;CAJAS PREMIUM;ORG SUR;0;CAJA;G04;0.3887;0
100011;NÁUTICA;EMPAQUE;CAJAS PREMIUM;CESAR;0;CAJA;G05;0.3887;0
100011;LAS LINAS;EMPAQUE;CAJAS PREMIUM;LINAS;827.774144;CAJA;G04;0.3887;1
100011;DON ALÍ;EMPAQUE;CAJAS PREMIUM;ORG NORTE;827.774144;CAJA;G04;0.3887;1
100011;DR4 DON ALÍ;EMPAQUE;CAJAS PREMIUM;ORG NORTE;827.774144;CAJA;G04;0.3887;1
100011;DON CARLOS;EMPAQUE;CAJAS PREMIUM;CONT02;927.774144;CAJA;G04;0.3887;1
100011;EVA NORTE;EMPAQUE;CAJAS PREMIUM;ORG NORTE;827.774144;CAJA;G05;0.3887;1
100011;DON PEDRO;EMPAQUE;CAJAS PREMIUM;ORG NORTE;827.774144;CAJA;G04;0.3887;1
100011;LA VELA;EMPAQUE;CAJAS PREMIUM;ORG NORTE;827.774144;CAJA;G04;0.3887;1
100011;ESPERANZA;EMPAQUE;CAJAS PREMIUM;ORG NORTE;827.774144;CAJA;G04;0.3887;1
100011;LINA MARGARITA;EMPAQUE;CAJAS PREMIUM;PLAT;0;CAJA;G04;0.3887;1
100011;DON MARCE;EMPAQUE;CAJAS PREMIUM;PLAT;0;CAJA;G04;0.3887;1
100012;ENANO;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;EVA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;SAMI;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;VEGA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;FEDERICA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;NEERLANDIA;EMPAQUE;CAJAS WALTRADE;SG;0;CAJA;G04;0.3887;0
100012;SAN ANTONIO;EMPAQUE;CAJAS WALTRADE;SG;0;CAJA;G04;0.3887;0
100012;MRS;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;DON FUAD;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;EUFEMIA;EMPAQUE;CAJAS WALTRADE;EUF;0;CAJA;G04;0.3887;0
100012;OLGA;EMPAQUE;CAJAS WALTRADE;EUF;0;CAJA;G04;0.3887;0
100012;DON SAID;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;ASUNTINA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;PORLAMAR;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G05;0.3887;0
100012;EL MORRO;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;LA PERLA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;ARACATACA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G05;0.3887;0
100012;BOCATOMA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;JOYA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;ESMERALDA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;NARANJOS;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;YUNQUE;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;DONAMA;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;BURDEOS;EMPAQUE;CAJAS WALTRADE;REG SUR;0;CAJA;G04;0.3887;0
100012;DON MARCE SUR 2;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;LAS MARGARITAS;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;LA CECILIA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;JOSEFINA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;SAN ALFREDO;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;VICTORIA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;CIRCASIA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;CIÉNAGA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;MARÍA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;REMANSO;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;PIEDECUESTA;EMPAQUE;CAJAS WALTRADE;ORG SUR;1433.7536;CAJA;G04;0.3887;1
100012;NÁUTICA;EMPAQUE;CAJAS WALTRADE;CESAR;0;CAJA;G05;0.3887;1
100012;LAS LINAS;EMPAQUE;CAJAS WALTRADE;LINAS;837.74048;CAJA;G04;0.3887;1
100012;DON ALÍ;EMPAQUE;CAJAS WALTRADE;ORG NORTE;837.74048;CAJA;G04;0.3887;1
100012;DR4 DON ALÍ;EMPAQUE;CAJAS WALTRADE;ORG NORTE;837.74048;CAJA;G04;0.3887;1
100012;DON CARLOS;EMPAQUE;CAJAS WALTRADE;CONT02;937.74048;CAJA;G04;0.3887;1
100012;EVA NORTE;EMPAQUE;CAJAS WALTRADE;ORG NORTE;837.74048;CAJA;G05;0.3887;1
100012;DON PEDRO;EMPAQUE;CAJAS WALTRADE;ORG NORTE;837.74048;CAJA;G04;0.3887;1
100012;LA VELA;EMPAQUE;CAJAS WALTRADE;ORG NORTE;837.74048;CAJA;G04;0.3887;1
100012;ESPERANZA;EMPAQUE;CAJAS WALTRADE;ORG NORTE;837.74048;CAJA;G04;0.3887;1
100012;LINA MARGARITA;EMPAQUE;CAJAS WALTRADE;PLAT;0;CAJA;G04;0.3887;1
100012;DON MARCE;EMPAQUE;CAJAS WALTRADE;PLAT;0;CAJA;G04;0.3887;1
100013;ENANO;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;EVA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;SAMI;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;VEGA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;FEDERICA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;NEERLANDIA;EMPAQUE;CAJAS MIGROS;SG;1529.92;CAJA;G04;0.3887;1
100013;SAN ANTONIO;EMPAQUE;CAJAS MIGROS;SG;1529.92;CAJA;G04;0.3887;1
100013;MRS;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;DON FUAD;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;1
100013;EUFEMIA;EMPAQUE;CAJAS MIGROS;EUF;1529.92;CAJA;G04;0.3887;0
100013;OLGA;EMPAQUE;CAJAS MIGROS;EUF;1529.92;CAJA;G04;0.3887;0
100013;DON SAID;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;ASUNTINA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;PORLAMAR;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G05;0.3887;0
100013;EL MORRO;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;LA PERLA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;ARACATACA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G05;0.3887;0
100013;BOCATOMA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;JOYA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;ESMERALDA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;NARANJOS;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;YUNQUE;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;DONAMA;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;BURDEOS;EMPAQUE;CAJAS MIGROS;REG SUR;1529.92;CAJA;G04;0.3887;0
100013;DON MARCE SUR 2;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;LAS MARGARITAS;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;LA CECILIA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;JOSEFINA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;SAN ALFREDO;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;VICTORIA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;CIRCASIA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;CIÉNAGA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;MARÍA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;REMANSO;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;PIEDECUESTA;EMPAQUE;CAJAS MIGROS;ORG SUR;0;CAJA;G04;0.3887;0
100013;NÁUTICA;EMPAQUE;CAJAS MIGROS;CESAR;0;CAJA;G05;0.3887;0
100013;LAS LINAS;EMPAQUE;CAJAS MIGROS;LINAS;1529.92;CAJA;G04;0.3887;1
100013;DON ALÍ;EMPAQUE;CAJAS MIGROS;ORG NORTE;1529.92;CAJA;G04;0.3887;1
100013;DR4 DON ALÍ;EMPAQUE;CAJAS MIGROS;ORG NORTE;1529.92;CAJA;G04;0.3887;1
100013;DON CARLOS;EMPAQUE;CAJAS MIGROS;ORG NORTE;1529.92;CAJA;G04;0.3887;1
100013;EVA NORTE;EMPAQUE;CAJAS MIGROS;ORG NORTE;1529.92;CAJA;G05;0.3887;1
